#Nombre de noeuds
68

#Coordonnees des noeuds
-2.0	-1.0	0.0	
2.0	-1.0	0.0	
2.0	1.0	0.0	
-2.0	1.0	0.0	
1.5	0.0	0.0	
0.5	0.0	0.0	
-0.5	0.0	0.0	
-1.5	0.0	0.0	
-1.0	-0.5	0.0	
-1.0	0.5	0.0	
1.0	0.5	0.0	
1.0	-0.5	0.0	
-1.49999999861	-1.0	0.0	
-0.999999997224	-1.0	0.0	
-0.499999995837	-1.0	0.0	
5.50774714725e-09	-1.0	0.0	
0.500000004163	-1.0	0.0	
1.00000000278	-1.0	0.0	
1.50000000139	-1.0	0.0	
2.0	-0.499999998612	0.0	
2.0	2.75387357362e-09	0.0	
2.0	0.500000001388	0.0	
1.49999999861	1.0	0.0	
0.999999997224	1.0	0.0	
0.499999995837	1.0	0.0	
-5.50774714725e-09	1.0	0.0	
-0.500000004163	1.0	0.0	
-1.00000000278	1.0	0.0	
-1.50000000139	1.0	0.0	
-2.0	0.499999998612	0.0	
-2.0	-2.75387357362e-09	0.0	
-2.0	-0.500000001388	0.0	
-0.64644661026	0.353553391447	0.0	
-1.3535533912	0.353553389982	0.0	
-1.3535533897	-0.353553391485	0.0	
-0.646446608657	-0.353553389843	0.0	
1.3535533897	0.353553391485	0.0	
0.646446608657	0.353553389843	0.0	
0.64644661026	-0.353553391447	0.0	
1.3535533912	-0.353553389982	0.0	
0.0	-0.375	0.0	
0.0	0.375	0.0	
-1.70710678085	-0.29289321972	0.0	
1.70710678085	0.29289321972	0.0	
0.70710678006	0.707106781785	0.0	
0.365630207972	0.618157789272	0.0	
-0.70710678006	-0.707106781785	0.0	
-0.365630207972	-0.618157789272	0.0	
-1.29289321949	0.707106781087	0.0	
1.29289321949	-0.707106781087	0.0	
-0.707106782399	0.707106780674	0.0	
-0.365630212052	0.618157789564	0.0	
0.707106782399	-0.707106780674	0.0	
0.365630212052	-0.618157789564	0.0	
1.29289321791	0.707106781519	0.0	
-1.29289321791	-0.707106781519	0.0	
-1.70710678129	0.292893218139	0.0	
1.70710678129	-0.292893218139	0.0	
1.64225889889	-0.64225889797	0.0	
-1.64225889889	0.64225889797	0.0	
-1.64225889785	-0.642258899019	0.0	
1.64225889785	0.642258899019	0.0	
-0.31705718386	0.269342236202	0.0	
-0.157314933524	-0.00328888758693	0.0	
0.345094454763	-0.272500035746	0.0	
-0.340227868787	-0.273286564004	0.0	
0.340227868787	0.273286564004	0.0	
0.171334565004	-0.000417059888128	0.0	

#Nombre de triangles
98

#Numeros des sommets de chaque triangle
47	40	15	
45	41	25	
53	15	40	
51	25	41	
45	25	24	
47	15	14	
53	16	15	
51	26	25	
52	11	17	
50	9	27	
48	27	9	
49	17	11	
43	20	4	
42	30	7	
57	4	20	
56	7	30	
55	8	13	
54	10	23	
44	23	10	
46	13	8	
63	6	62	
65	6	63	
67	41	66	
67	63	41	
61	22	2	
60	12	0	
58	19	1	
59	29	3	
61	2	21	
60	0	31	
58	1	18	
59	3	28	
57	20	19	
56	30	29	
55	13	12	
54	23	22	
50	27	26	
52	17	16	
46	14	13	
44	24	23	
43	21	20	
42	31	30	
49	18	17	
48	28	27	
44	10	37	
46	8	35	
43	4	36	
42	7	34	
48	9	33	
49	11	39	
54	36	10	
55	34	8	
52	38	11	
50	32	9	
56	33	7	
57	39	4	
59	48	33	
58	49	39	
61	43	36	
60	42	34	
59	33	56	
58	39	57	
61	36	54	
60	34	55	
51	32	50	
53	38	52	
47	46	35	
45	44	37	
67	40	63	
63	62	41	
65	63	40	
67	64	40	
53	52	16	
51	50	26	
47	14	46	
45	24	44	
64	5	38	
62	6	32	
65	35	6	
66	37	5	
62	32	51	
64	38	53	
65	47	35	
66	45	37	
62	51	41	
64	53	40	
65	40	47	
66	41	45	
61	21	43	
60	31	42	
58	18	49	
59	28	48	
59	56	29	
58	57	19	
61	54	22	
60	55	12	
67	66	5	
67	5	64	
