#Nombre de noeuds
3508

#Coordonnees des noeuds
-2.0	-1.0	0.0	
2.0	-1.0	0.0	
2.0	1.0	0.0	
-2.0	1.0	0.0	
1.5	0.0	0.0	
0.5	0.0	0.0	
-0.5	0.0	0.0	
-1.5	0.0	0.0	
-1.0	-0.5	0.0	
-1.0	0.5	0.0	
1.0	0.5	0.0	
1.0	-0.5	0.0	
-1.94999999986	-1.0	0.0	
-1.89999999972	-1.0	0.0	
-1.84999999958	-1.0	0.0	
-1.79999999944	-1.0	0.0	
-1.74999999931	-1.0	0.0	
-1.69999999917	-1.0	0.0	
-1.64999999903	-1.0	0.0	
-1.59999999889	-1.0	0.0	
-1.54999999875	-1.0	0.0	
-1.49999999861	-1.0	0.0	
-1.44999999847	-1.0	0.0	
-1.39999999833	-1.0	0.0	
-1.3499999982	-1.0	0.0	
-1.29999999806	-1.0	0.0	
-1.24999999792	-1.0	0.0	
-1.19999999778	-1.0	0.0	
-1.14999999764	-1.0	0.0	
-1.0999999975	-1.0	0.0	
-1.04999999736	-1.0	0.0	
-0.999999997224	-1.0	0.0	
-0.949999997086	-1.0	0.0	
-0.899999996947	-1.0	0.0	
-0.849999996808	-1.0	0.0	
-0.799999996669	-1.0	0.0	
-0.749999996531	-1.0	0.0	
-0.699999996392	-1.0	0.0	
-0.649999996253	-1.0	0.0	
-0.599999996114	-1.0	0.0	
-0.549999995975	-1.0	0.0	
-0.499999995837	-1.0	0.0	
-0.449999995698	-1.0	0.0	
-0.399999995559	-1.0	0.0	
-0.34999999542	-1.0	0.0	
-0.299999995282	-1.0	0.0	
-0.249999995143	-1.0	0.0	
-0.199999995004	-1.0	0.0	
-0.149999994865	-1.0	0.0	
-0.0999999947264	-1.0	0.0	
-0.0499999945877	-1.0	0.0	
5.50774270636e-09	-1.0	0.0	
0.0500000054123	-1.0	0.0	
0.100000005274	-1.0	0.0	
0.150000005135	-1.0	0.0	
0.200000004996	-1.0	0.0	
0.250000004857	-1.0	0.0	
0.300000004718	-1.0	0.0	
0.35000000458	-1.0	0.0	
0.400000004441	-1.0	0.0	
0.450000004302	-1.0	0.0	
0.500000004163	-1.0	0.0	
0.550000004025	-1.0	0.0	
0.600000003886	-1.0	0.0	
0.650000003747	-1.0	0.0	
0.700000003608	-1.0	0.0	
0.750000003469	-1.0	0.0	
0.800000003331	-1.0	0.0	
0.850000003192	-1.0	0.0	
0.900000003053	-1.0	0.0	
0.950000002914	-1.0	0.0	
1.00000000278	-1.0	0.0	
1.05000000264	-1.0	0.0	
1.1000000025	-1.0	0.0	
1.15000000236	-1.0	0.0	
1.20000000222	-1.0	0.0	
1.25000000208	-1.0	0.0	
1.30000000194	-1.0	0.0	
1.3500000018	-1.0	0.0	
1.40000000167	-1.0	0.0	
1.45000000153	-1.0	0.0	
1.50000000139	-1.0	0.0	
1.55000000125	-1.0	0.0	
1.60000000111	-1.0	0.0	
1.65000000097	-1.0	0.0	
1.70000000083	-1.0	0.0	
1.75000000069	-1.0	0.0	
1.80000000056	-1.0	0.0	
1.85000000042	-1.0	0.0	
1.90000000028	-1.0	0.0	
1.95000000014	-1.0	0.0	
2.0	-0.949999999861	0.0	
2.0	-0.899999999722	0.0	
2.0	-0.849999999584	0.0	
2.0	-0.799999999445	0.0	
2.0	-0.749999999306	0.0	
2.0	-0.699999999167	0.0	
2.0	-0.649999999029	0.0	
2.0	-0.59999999889	0.0	
2.0	-0.549999998751	0.0	
2.0	-0.499999998612	0.0	
2.0	-0.449999998473	0.0	
2.0	-0.399999998335	0.0	
2.0	-0.349999998196	0.0	
2.0	-0.299999998057	0.0	
2.0	-0.249999997918	0.0	
2.0	-0.19999999778	0.0	
2.0	-0.149999997641	0.0	
2.0	-0.099999997502	0.0	
2.0	-0.0499999973632	0.0	
2.0	2.75387135318e-09	0.0	
2.0	0.0500000026368	0.0	
2.0	0.100000002498	0.0	
2.0	0.150000002359	0.0	
2.0	0.20000000222	0.0	
2.0	0.250000002082	0.0	
2.0	0.300000001943	0.0	
2.0	0.350000001804	0.0	
2.0	0.400000001665	0.0	
2.0	0.450000001527	0.0	
2.0	0.500000001388	0.0	
2.0	0.550000001249	0.0	
2.0	0.60000000111	0.0	
2.0	0.650000000971	0.0	
2.0	0.700000000833	0.0	
2.0	0.750000000694	0.0	
2.0	0.800000000555	0.0	
2.0	0.850000000416	0.0	
2.0	0.900000000278	0.0	
2.0	0.950000000139	0.0	
1.94999999986	1.0	0.0	
1.89999999972	1.0	0.0	
1.84999999958	1.0	0.0	
1.79999999944	1.0	0.0	
1.74999999931	1.0	0.0	
1.69999999917	1.0	0.0	
1.64999999903	1.0	0.0	
1.59999999889	1.0	0.0	
1.54999999875	1.0	0.0	
1.49999999861	1.0	0.0	
1.44999999847	1.0	0.0	
1.39999999833	1.0	0.0	
1.3499999982	1.0	0.0	
1.29999999806	1.0	0.0	
1.24999999792	1.0	0.0	
1.19999999778	1.0	0.0	
1.14999999764	1.0	0.0	
1.0999999975	1.0	0.0	
1.04999999736	1.0	0.0	
0.999999997224	1.0	0.0	
0.949999997086	1.0	0.0	
0.899999996947	1.0	0.0	
0.849999996808	1.0	0.0	
0.799999996669	1.0	0.0	
0.749999996531	1.0	0.0	
0.699999996392	1.0	0.0	
0.649999996253	1.0	0.0	
0.599999996114	1.0	0.0	
0.549999995975	1.0	0.0	
0.499999995837	1.0	0.0	
0.449999995698	1.0	0.0	
0.399999995559	1.0	0.0	
0.34999999542	1.0	0.0	
0.299999995282	1.0	0.0	
0.249999995143	1.0	0.0	
0.199999995004	1.0	0.0	
0.149999994865	1.0	0.0	
0.0999999947264	1.0	0.0	
0.0499999945877	1.0	0.0	
-5.50774270636e-09	1.0	0.0	
-0.0500000054123	1.0	0.0	
-0.100000005274	1.0	0.0	
-0.150000005135	1.0	0.0	
-0.200000004996	1.0	0.0	
-0.250000004857	1.0	0.0	
-0.300000004718	1.0	0.0	
-0.35000000458	1.0	0.0	
-0.400000004441	1.0	0.0	
-0.450000004302	1.0	0.0	
-0.500000004163	1.0	0.0	
-0.550000004025	1.0	0.0	
-0.600000003886	1.0	0.0	
-0.650000003747	1.0	0.0	
-0.700000003608	1.0	0.0	
-0.750000003469	1.0	0.0	
-0.800000003331	1.0	0.0	
-0.850000003192	1.0	0.0	
-0.900000003053	1.0	0.0	
-0.950000002914	1.0	0.0	
-1.00000000278	1.0	0.0	
-1.05000000264	1.0	0.0	
-1.1000000025	1.0	0.0	
-1.15000000236	1.0	0.0	
-1.20000000222	1.0	0.0	
-1.25000000208	1.0	0.0	
-1.30000000194	1.0	0.0	
-1.3500000018	1.0	0.0	
-1.40000000167	1.0	0.0	
-1.45000000153	1.0	0.0	
-1.50000000139	1.0	0.0	
-1.55000000125	1.0	0.0	
-1.60000000111	1.0	0.0	
-1.65000000097	1.0	0.0	
-1.70000000083	1.0	0.0	
-1.75000000069	1.0	0.0	
-1.80000000056	1.0	0.0	
-1.85000000042	1.0	0.0	
-1.90000000028	1.0	0.0	
-1.95000000014	1.0	0.0	
-2.0	0.949999999861	0.0	
-2.0	0.899999999722	0.0	
-2.0	0.849999999584	0.0	
-2.0	0.799999999445	0.0	
-2.0	0.749999999306	0.0	
-2.0	0.699999999167	0.0	
-2.0	0.649999999029	0.0	
-2.0	0.59999999889	0.0	
-2.0	0.549999998751	0.0	
-2.0	0.499999998612	0.0	
-2.0	0.449999998473	0.0	
-2.0	0.399999998335	0.0	
-2.0	0.349999998196	0.0	
-2.0	0.299999998057	0.0	
-2.0	0.249999997918	0.0	
-2.0	0.19999999778	0.0	
-2.0	0.149999997641	0.0	
-2.0	0.099999997502	0.0	
-2.0	0.0499999973632	0.0	
-2.0	-2.75387135318e-09	0.0	
-2.0	-0.0500000026368	0.0	
-2.0	-0.100000002498	0.0	
-2.0	-0.150000002359	0.0	
-2.0	-0.20000000222	0.0	
-2.0	-0.250000002082	0.0	
-2.0	-0.300000001943	0.0	
-2.0	-0.350000001804	0.0	
-2.0	-0.400000001665	0.0	
-2.0	-0.450000001527	0.0	
-2.0	-0.500000001388	0.0	
-2.0	-0.550000001249	0.0	
-2.0	-0.60000000111	0.0	
-2.0	-0.650000000971	0.0	
-2.0	-0.700000000833	0.0	
-2.0	-0.750000000694	0.0	
-2.0	-0.800000000555	0.0	
-2.0	-0.850000000416	0.0	
-2.0	-0.900000000278	0.0	
-2.0	-0.950000000139	0.0	
-0.502407636674	0.0490085702719	0.0	
-0.509607359843	0.0975451612318	0.0	
-0.521529832234	0.145142338957	0.0	
-0.53806023394	0.191341716654	0.0	
-0.559039368147	0.235698369015	0.0	
-0.584265194318	0.277785117213	0.0	
-0.61349477396	0.317196642863	0.0	
-0.646446610231	0.353553391417	0.0	
-0.682803358659	0.386505227289	0.0	
-0.722214884198	0.415734806624	0.0	
-0.764301632254	0.44096063253	0.0	
-0.80865828445	0.461939766517	0.0	
-0.85485766191	0.478470168029	0.0	
-0.902454839407	0.490392640284	0.0	
-0.950991430071	0.497592363359	0.0	
-1.04900857008	0.497592363344	0.0	
-1.09754516094	0.490392640215	0.0	
-1.14514233863	0.478470167864	0.0	
-1.19134171648	0.461939766133	0.0	
-1.23569836867	0.440960632036	0.0	
-1.27778511697	0.415734805847	0.0	
-1.31719664267	0.386505226201	0.0	
-1.3535533912	0.353553389989	0.0	
-1.38650522714	0.317196641518	0.0	
-1.4157348065	0.277785115988	0.0	
-1.44096063244	0.235698367913	0.0	
-1.46193976646	0.19134171568	0.0	
-1.47847016799	0.145142338218	0.0	
-1.49039264026	0.0975451607246	0.0	
-1.49759236335	0.0490085700238	0.0	
-1.49759236333	-0.049008570265	0.0	
-1.49039264016	-0.0975451612292	0.0	
-1.47847016777	-0.145142338959	0.0	
-1.46193976604	-0.191341716705	0.0	
-1.44096063181	-0.235698369097	0.0	
-1.41573480564	-0.277785117268	0.0	
